2009,TRZLNKO12903CA7274,Impious,Rostov Ripper
2003,TRCYSEC128F428B5E8,The Weakerthans,(manifest)
1979,TRRGDET128E079326B,The Slits,Love Und Romance
1989,TRALRCF128F42947D9,Jürgen von der Lippe,Vater
1998,TRVWSUO128F42650BF,Mary Lou Lord,Western Union Desperate
2003,TRYTTFD128F429981B,Linda Eder,Where Are You Now? (2003 Digital Remaster)
2003,TRADABC128F4274FCC,Carlos Ponce,Escuchame
1995,TRYLQAC12903CCDDFB,Tim Fischer,Eine Zigarette lang
1997,TRIBKAV12903CF969A,Brand New Unit,Little Trends
2003,TRWYKNV128F427C04F,Dianne Reeves,Loads Of Love
1963,TRMTSTB128F42AC0BD,Elvis Presley,Anything That's Part Of You
1988,TRYFIPR128F4213FF7,Bud Powell,Parisian Thoroughfare
1998,TRONNIQ128F42617AB,Bow Wow Wow,W.O.R.K. (Spahn Ranch Mix)
1967,TRKPYPF128F149EF6E,Tim Hardin,Red Balloon
1996,TRDYTTX128F146E29F,Longpigs,Sally Dances
2003,TRAEMDY12903CE7F2E,Skeewiff,Now I'm Livin' For Me
2000,TRWKPRT128F933AB01,Sola Rosa,Hi Five
1994,TRFZZDX128F4273E6C,Chicken Shack,First Time I Met The Blues
1999,TRNBDSD128F428DDF4,Veracocha,Carte Blanche (Original Mix)
1986,TRRANEJ128F934AB6B,Lizzy Borden,Notorious
1999,TRJUMHF128F4268F51,Chantal Kreviazuk,Dear Life
1976,TRIZNXI12903CAA8C9,Foghat,Drivin' Wheel
1989,TRAIEOI128F1459D68,Loretta Lynn / Conway Twitty,After The Fire Is Gone
2005,TRKDPOV128F92D166A,Eric Marienthal,Emotion
2001,TRLJBBD128F92FD4B2,Man With No Name,Teleport (2000 Mix)
1995,TRWVONM128F931DA9E,Street Military,G-Song
2001,TRSPUDB128F4286498,Causey Way,I Know Happy
2005,TRFPIIK128F4294233,Moca,atombits
1993,TRSPFRD128F4269698,KATAKLYSM,Feeling The Neverworld
1989,TRHUZUV128F428881E,The Stone Roses,What The World Is Waiting For
1997,TRRYJGO128F1456545,Terry Hall,Missing
1994,TRSUJDF12903CE99EE,Los Visitantes,Mamita Dulce
1978,TRRNUSI128F4269051,THE TOM ROBINSON BAND,2-4-6-8 Motorway
1985,TRNWALW128F42A1F81,Ariel Rot,Me Voy A Perder
2007,TRFMWRE128F428A0FB,The Brand New Heavies,Dream on Dreamer (Angel Extended Mix)
2001,TRLMTTQ128F425103B,Averse Sefira,Argument Obscura
1973,TROEWDL128F4271BA6,Hank Crawford,Corazón
1994,TRPBBOR128F42675E3,Roachford,Ride The Storm
2006,TRAYEGG128F42B8FF7,Vetiver,Won't Be Me
2003,TRWUBVB12903CD18E4,Space Odyssey,Seduction Of Life
1990,TRBKGAB128F1458893,The Northern Pikes,Girl With a Problem
1992,TRMEDAK128F9323769,John Patitucci,Heart Of The Bass
1973,TRMLWWT128F14635AE,Peter Frampton,All Night Long
2009,TRUKDZK128F92EF290,Bob Hund,Världens bästa dåliga låt
2009,TRDSSVN128F9323AAC,Noblesse Oblige,Lil' Dirty (Toulouse Low Trax Remix)
2006,TREUGYN12903CC4ED4,Astrix feat. Michele Adamson,Closer to Heaven
1974,TRVGDXB128F4265A31,Herbie Hancock,Palm Grease
2003,TRUBQWQ128F9359D48,Mark Bacino,All I Want
2006,TRXQKFB128F42AFD88,Soul Asylum,Lately
1975,TRTYGKY128EF343E0B,Dick Annegarn,Paladin Braconnier
1994,TRHNZUH128F935F932,Burl Ives,Blue Tail Fly
1971,TRCPBLL128F14957C0,Guy Lombardo,Red Roses For A Blue Lady
1990,TRMQOUU12903CBDC1B,The Brand New Heavies,BNH
1980,TRYKUJB12903CEC5A4,Silly Wizard,Miss Catherine Bronsan
2001,TRFBKAP128F42AD32F,Gigi D'Alessio,Mon Amour
2005,TRXCUOC128F4282677,Liquid People,Trip
2007,TRKRUGS128F92EAA7A,Toby Love,Tengo Un Amor
1966,TRVTNRS12903CF8E50,Aaron Neville,Tell It Like It Is
1986,TRFUFRJ12903D03CC8,Thelonious Monster,Try
1991,TRCMSAJ128F4263741,Bad English,The Time Alone With You
1997,TREHLLR128F429A995,Pigface,More
1995,TRAYSUA128F9338AD8,Pedro Aznar,Amor De Juventud
1947,TRAFSGJ12903CAA742,Tex Williams,Smoke! Smoke! Smoke! (That Cigarette)
2008,TRUYSON12903CFB3E0,Alice Russell,Hurry On Now
1983,TRQFRMI128F92C6876,ZZ Top,Got Me Under Pressure
1999,TRRCEEK128F422D8CA,Keep Of Kalessin,Towards I Roam
1992,TRZYAYD128F4264020,The Christians,Happy In Hell
2004,TRFNYLC128F42ADFA5,Phantom Planet,In The End
1972,TRMUAHB128F9343954,Raccomandata Ricevuta Ritorno,Su Una Rupe
1989,TRMNPSR12903CFE319,Band Of Susans,Birthmark
2000,TROQVKL128F9322E85,Hevia,Baños De Budapest
2003,TROMWNH128F4214091,Sole,Shoot the Messenger
1998,TRHTDSA128F934AD99,Thought Industry,Hello_ Lovey Dovey
2004,TRGRMCZ128F425F05B,Guerilla Black Featuring Jazze Pha and Brooke Valentine,Guerilla Nasty (Brooke Valentine Edited Version) (Feat. Jazze Pha And Brooke Valentine)
1998,TRDWCOI128F146AF77,Liz Phair,Headache
2007,TRQKXXT128F935A63A,Erik Og Kriss,Spille Spill
1998,TRORHSD128F146A217,Lenny Kravitz,Live
1980,TRLMTOP128F1477B8D,Chic,26 (LP Version)
1999,TRWZCCL128F427D47B,Fountains Of Wayne,Go_ Hippie (LP Version)
1994,TRDYYIU12903D056B2,Lightning Seeds,Marvellous
1995,TROLQBF128F427276F,Sophie B. Hawkins,The Night They Drove Old Dixie Down
2008,TRFLNJT128F932C097,Jay Sean,Ride It
1995,TRILZOT128F423820C,Terri Clark,Better Things To Do
1990,TRFWPJF128F931B64D,Teddy Pendergrass,How Can You Mend A Broken Heart (LP Version)
2000,TRSLBEN12903CE6A74,The East & West Rockers,Till
2004,TRHDNPQ12903CAE7FC,Built To Spill,Oh Yeah
2002,TRQAQRC128F4269D0E,Squealer,Thinking Allowed
1989,TRMGFTH128F92D899E,THE INK SPOTS,I'll Get By (As Long As I Have You)
1989,TRJDZGH12903CB0468,Smokie,Boulevard Of Broken Dreams
1994,TRVJYBG128F14A4E75,The Comedian Harmonists,Whispering
1975,TRJLGTR128F1476217,Triana,Abre la puerta
2004,TRVPEAD128E0799466,Mario Winans,Already Know (Interlude) (Amended Version)
2002,TRGBCPT128F92CA515,Ace of Base,Change With The Light
1979,TRFHJWC128F92E0D06,Polecats,My baby said #2
2002,TRSNREL12903D07072,Saturday Looks Good To Me,When You Go Out Tonight
1983,TRMMUQH128F425BD6E,A Flock Of Seagulls,Nightmares
2000,TRGJHNM128F1488FAD,Acoustic Alchemy,The Last Flamenco
1992,TRYQFVJ128F423C140,Moving Hearts,The Titanic
1992,TRLZGQP128F42807B3,King Missile,Take Me Home (LP Version)
2007,TRVECIK128F92D9DB5,Moussa Doumbia,Keleya (alternate LP version)
2005,TRODRBE128F147281A,Goldfrapp,You Never Know
2002,TRXCMED128E0780E9E,Sugababes,Freak Like Me
1992,TRJSTCR128F930289C,Th Faith Healers,Pop Song
1997,TRAWWVS128F1482068,John Mayall & The Bluesbreakers,Looking Back
1959,TRZLZPL128F145D5CD,Julie London,It Could Happen To You
1995,TRWQLHN128F92F2621,Lonesome Standard Time,Duncan's Blues
1986,TRCHDWQ128F93099B1,Tommy Makem & Liam Clancy,The Band Played Waltzing Matilda
1990,TRXVEFU12903CB9680,Dizzy Gillespie,Dizzy Atmosphere
1994,TRBAKNM128F4258BB9,T-Spoon,Take Me To The Limit
1998,TRXMXZO128F428C282,Ricky Peterson,A Child Is Born
1999,TRVSTXL128F42666DA,Tanto Metro & Devonte,She Gone
1979,TRFQCPI128F4274DA0,Seru Giran,Perro Andaluz
1963,TRQNGPP128F932856E,Vince Guaraldi,Zelão
2005,TRZEQVY128F42615A5,The Walkabouts,Northsea Train
2009,TRVBILB12903CBF58C,Gift of Gab,Richman_ Poorman
1971,TRJVTQF128F426A7B0,Grin,We All Sung Together
1973,TRLOJEK128F424B55A,Anne Murray,What About Me (Live at the National Arts Centre)
2005,TRHJBTN12903CFF05C,Russell Allen,Seasons Of Insanity
1995,TRXBKEH128F930DBB0,Captain Hollywood Project,The Way Love Is
1999,TRZZKIK128F92CFF07,Lock 'N' Load,Blow Ya Mind
2000,TRVFNEC12903CAEDE2,Les Hou-Lops,Blue jeans sur la plage
1993,TRDHXLP128F1464375,Motorbass,Soixante Six
1972,TRKMRCX128F9313AC0,Cornelis Vreeswijk,Ulla Winblad
2001,TRQXNOX128F1460E10,Kurt Elling,Moonlight Serenade
1987,TRRUVPV128F148BCF7,Momus,The Gatecrasher
1995,TRLUUBM128F427057A,Archers Of Loaf,1985
2008,TRXDYBW128F92F0EA6,4hero,Cookin' Up Yer Brain
1987,TRNMPUR128F4290CF7,Thompson Twins,Get That Love
2007,TRVXZMN12903D078B0,Fabulous Disaster,Tidal Wave
1996,TRDMPKN128F4231587,Emilio Navaira,Mundo Perfecto
1992,TRBELWR128F9307008,Roger Daltrey,Before My Time Is Up
2001,TRYDLIS128F426690F,Scan 7,Chosen Solitude
2003,TRFUECE128F9306FE5,Kojak,God Bless Myself
1990,TRQDBNS128F42672EF,John Barry,Ride To Fort Hays
2008,TRXQJGA12903CAF6B2,All Time Low,Poppin'
1996,TRBIROW128F9314AB8,The Seldom Scene,The Little Sparrow (Fair and Tender Ladies)
1997,TRYHHNO128F4254709,Starfuckers,Distribuisce Pastiglie
1991,TRJFINA128F426ED5C,Cab Calloway And His Orchestra,Trylon Swing
1995,TRDSECV128E0798521,The Highwaymen,Live Forever
1966,TRHFKKG128E078A349,The Mamas & The Papas,Hey Girl
1994,TRUJHRI128F4252D75,Azalia Snail,(Unlisted Track)
2001,TRQSZZF128F148603E,Staind,Open Your Eyes (Explicit LP Version)
1983,TRIROWW128F930D822,Jon Hassell,Empire iv
1991,TRTBQUY128F92FAE7C,Book Of Love,Counting The Rosaries
1994,TRVGHOY128F1468DEE,Sheila Chandra,En Mireal Del Penal
1990,TRDOWNJ128F4294CE7,Dread Zeppelin,Your Time Is Gonna Come
1976,TRAMDRT12903CA121C,Abba,Dancing Queen
1999,TRXYQCS128F92F1B01,Combat 84,Violence (Re-Mix)
2003,TRNRDPO12903CEB4D7,Colony 5,Reinforcements
1996,TRFQOHX128F930CCCD,Talitha Mackenzie,Fear A' Bhata
1995,TRJNKYG12903CF49EC,Leroy Anderson,Horse And Buggy
1988,TRBYZBF128EF36718C,The Blue Aeroplanes,Veils Of Colour
1996,TRZCOTA128F42202C3,Medwyn Goodall,White Sails
1998,TRPENGG128F42A8DD7,Marco Masini,Falso
2003,TREPIHP12903CC2FD9,Toxic Holocaust,War Is Hell
1994,TRZOWGO128F42859DA,Geggy Tah,Crack Of Dawn
1993,TRMNTEC128EF350B76,Robert Forster,Falling Star
1976,TRALGMD128F14837BA,O Terco,Casa Encantada
1992,TRNOWNJ128EF344061,Inner City,Pennies From Heaven
2002,TRHPNZI128F92DD7A4,Boyracer,Every Day Is Christmas With You
1972,TRNJWFA128F1491AC0,Alan Sorrenti,La Mia Mente (2005 Digital Remaster)
2001,TRHJSEY128F9342D56,Titãs,Mundo Cão
1962,TRQAGLN12903CA6060,Tony Bennett,I Left My Heart In San Francisco
2004,TRYEUOC128F149C4EC,Nelly,Paradise
2006,TRXSYOY128F4260BCD,Ania,Nic sie nie stalo
2001,TRBITVQ128F427EFF5,Nerina Pallot,Daphne And Apollo
1979,TRMICYJ128F4219244,The Ruts,Something that I said
2007,TRUPWIX128F4292C18,Pegi Young,Wrestle Awhile (Album Version)
1996,TRJDUKI12903CE7954,UK Subs,Solutions
1999,TRLVKTH128F92EBAE0,Teen Idols,Just Friends
2006,TRDFYTG128F92DF993,Weird Al" Yankovic,I'll Sue Ya
1968,TROKFSU128F93478A2,Angélica Maria,Cuando Me Enamoro
1978,TRFCLYB128F93095BC,Angela Bofill,Share Your Love
1997,TRBWNHT12903CDFC2F,Count Basie,Tom Thumb
1981,TRVDQBK128EF35F670,Dif Juz,Soarn
1996,TREZTIV128F428A36D,Mindy McCready featuring Richie McDonald,Maybe He'll Notice Her Now
1999,TREVPOI128F9342A31,Ritual carnage,The wrath
1980,TRFKJWO128E0784864,The Teardrop Explodes,When I Dream
1971,TRDYAAL128F1498052,Ten Years After,Once There Was A Time
2007,TRWPNKY12903CFA1E9,Severe Torture,Eyemaster
1998,TRCYXQT128F428CA9B,Lull,Moment 88
1998,TRCUMVC128F423B495,Sepultura,Common Bonds (Album Version)
1971,TRFKOTR128F14916DF,Rare Earth,Nice To Be With You
2001,TRVNAOB12903CBB9B5,Cygnus X,Superstring (Future Breeze Remix)
1983,TROUXQY128F14A6823,James Horner,Gaining Access to the Tapes
2004,TRGLBAE12903CB6391,The Legends,Against Time
2001,TRZSZKT128F4225D72,Cybertribe,Reaching Motherland
2000,TRBHPPW128F930E095,Gloria Gaynor,Exclusive Medley Remix 2000 (Radio Edit)
1996,TRZSKAG12903D02A87,Lars Lillo-Stenberg,Og Reven Lå Under Birkerot
1991,TRAPITV128F42706C5,Alice Cooper,Might As Well Be On Mars
1997,TRSFSFB128EF33E240,Abi Wallenstein,Decoration Blues
1995,TREWRCE12903CAF452,Bessie Smith,Money Blues
1999,TRJPCKB128F934F986,MZ 412,Satan Jugend
1996,TRWAJLW128E0796142,Ophélie Winter,Keep It On The Red Light
1960,TROMBFR12903CAABFA,Hank Locklin,Send Me The Pillow You Dream On
1982,TRYEJSX128F933564D,Eddy Grant,I Don't Wanna Dance
2003,TRXZQJC128F932700D,Eleni Mandell,You're All Bad (And That's Why You've Been Invited)
2005,TRDQKTY128F4242E2B,Seguridad Social,Desafinado
1961,TRZWXJP128F4236EFA,Bob Gibson,By And By (LP Version)
2005,TRRIMEV128F4247370,Zakopower,Kiedy se póde
2009,TRUHJNH128F92DE9EE,Propagandhi,Supporting Caste
2008,TRWHBFX128F42813DD,The War On Drugs,There Is No Urgency
1981,TRYQEJG128F42AFEE0,Will Ackerman,Processional
1955,TRGEVUL12903CE73D1,Tennessee Ernie Ford,Sixteen Tons
1975,TRTYYZW12903CB9D3B,The Edgar Winter Group;Rick Derringer,Can't Tell One From The Other
1978,TRSOBFS128F4299317,Jona Lewie,Police Trap
1977,TRGKUMM12903CBC9F4,Welton Gite,Poobli
1999,TRTJPUU128F423A5EF,Fiona,From This Moment On (feat. Brian Gold)
1996,TRHNHZJ128F4263CAA,Ty Herndon,Don't Tell Mama
1997,TRUAXVJ128F4226142,Servotron,People Mover (Maximum Velocity Wedway Mix)
1993,TRHDBHY128F42964BA,The Dirty Dozen Brass Band,Jungle Blues
2001,TRBQMXZ128F932EE1B,Radioactive Man,Night Bus To Nowhere
1993,TRSIZYR128F42633CB,Cows,Uptown Suckers
2008,TRJMMOQ128F426D10F,Discotronic,The Masterplan
2004,TRKHUKM12903CDD9E4,Candiria,Down
2003,TRWPYAH128F14599DE,Bobby Womack,A World Where No One Cries
2001,TRONNAI128F934B14F,Armored Saint,Never Satisfied
1997,TRNXCMJ128F4295BC6,Shakira,Donde Estas Corazon
2003,TRFUZUX12903CD4418,Sting,Send Your Love
2007,TRFMJKU128F4246648,Patty Griffin,Railroad Wings
1984,TRRAIHP128F933B3E8,The Style Council,My Ever Changing Moods
1986,TRTWZQF128F4241970,Robert Cray,Smoking Gun
1997,TRBPZTX128F42A3629,Tre Allegri Ragazzi Morti,Terapia Contro La Nostalgia
1973,TROESOI128F1478DCC,Pink Floyd,Brain Damage
1999,TRDZNDM128F425A053,George Michael,My Baby Just Cares For Me
2000,TRKAGVA128E0792505,MxPx,Here With Me
2004,TRITCNS128F9337415,The Zinedines,Together
1976,TRDYUSD128F42577D3,Johnny Winter,It's All Over Now
1989,TRCQCKL128F933FDCB,Mellow Man Ace,Mas Pingon
1998,TRYAQYS128F149E001,Praga Khan,Love U Still
1994,TRUWPJO128F931195D,Lyle Lovett,Skinny Legs
2009,TRVNBIY128F932A73C,Easy Star All-Stars,Kaleidoscope Dub
2003,TRKYQVP128F4262646,The Locust,Your Mantel Disguised As A Psychic Sasquatch
1984,TRCNJYR128F428B43A,The Pointer Sisters,Neutron Dance
2003,TRQCJGJ128F4265ADA,Jagged Edge,Dance Floor
2007,TRHGHUR128F92E0D0F,Red Pony Clock,God Made Dirt
2000,TRZJSDP128F4239F00,Sean Paul,Next Generation
1996,TRFSFNJ128F42753D8,Wim Mertens,Hedgehog's Skin (version 2007)
1996,TRJIWNQ128F428835C,OutKast,You May Die
1999,TRKURKV128F42A3E26,Alex Baroni,Non Ci Pensare
1970,TROQNJU128F931B5E9,Diana Ross,These Things Will Keep Me Loving You
1999,TRYHLVJ128F4243BB5,Cheikh Lô,N'Dokh
1967,TRLPXET128F425F84C,Jacques Dutronc,Les Petites Annonces
2003,TRQAFYP128F42908FC,Special D.,King Of Da Beatz
1998,TRBSTMZ128F9326CB7,OOIOO,Sister 001
1994,TRHQTLQ128F92F2652,The Ejected,What Am I Gonna Do?
2002,TRDLVJR12903CABAB1,The Loch Ness Mouse,Aloha
1993,TROFCLT128F92E875D,Gigolo Aunts,Figurine
2000,TRZVRTW128F4228D16,Vulgaires Machins,100 M/H
1995,TRWMPGH128F423EB75,Cornershop,Camp Orange
1999,TRRIFKJ128F93653F1,Lucienne Delyle,Nuages
2004,TRXDICM128F92E370C,Chromeo,You're So Gangsta
1994,TRXMUTS128F93143B8,Kenny Loggins,Neverland Medley
1991,TRCNSJD128F4257473,Victims Family,Sinatra Mantra
2009,TRVDMGN128F931AC00,Sharam Jey feat. Nik Valentino,In My Blood
1991,TRXOSKL128F425A1CE,Holly Cole,Smile
1999,TRHENTR128F92DCFA2,Udo Lindenberg,Seid willkommen in Berlin
1985,TRICUIR12903CF55B1,Last Rough Cause,No Real Reason
1983,TRVTISR128F4232525,Stevie Nicks,Stand Back [Morgan Page Edit]
2004,TRQVGOW128F425B431,Ruxpin,You Look Lovely In This Spacesuit
1968,TRRMZJE128F9318386,Jean Jacques Perrey,The Mexican Cactus
2003,TRKUERW128F4268A6B,Denez Prigent,Ar Gwez Sapin
1991,TRAMUHE128F92EFF0C,Kathy Mattea,Time Passes By
1971,TRNGESN128E078B057,Cheech And Chong,The Pope:  Live At The Vatican (Album Version)
1993,TRKGTWA128F425B7F7,BENEDICTION,Face Without Soul
2004,TRGENXK128F1495143,tobyMac,TruDog: The Return
1995,TRKVVDC128F148B6DC,The Lively Ones,Malibu Run (LP Version)
2009,TRKFCNN12903CC9BEC,Liz Durrett,Chilly Winds
2009,TRARJMI12903D0A065,3 Inches Of Blood,Fierce Defender
1998,TRWUVEH128F930147E,Orquesta Aragon,Un Real de Hielo
2007,TRBQSQG12903CBD7D3,Leona Lewis,Better in time
1977,TREYHUU12903CD1B72,Locanda Delle Fate,Sogno Di Estunno
1989,TRBWKMD128F931DF45,Marshall Crenshaw,Radio Girl
1996,TRVUSLZ128F148A9AB,Herbert,100lbs
2000,TRMHZNO128F14AE10A,Nichole Nordeman,Please Come (This Mystery Album Version)
1986,TRNHXMH128F1456CE9,Jerry Jeff Walker,Railroad Lady
2006,TROPLCV128F149C837,Roger Tarry,Little Bird
2002,TRRHXPE128F42719F0,Tungtvann,Fram T 95
2003,TRNPBED128F4243867,Ibrahim Ferrer,Fuiste Cruel
2001,TRMQHUX128F428B252,Carolyn Dawn Johnson,One Day Closer to You
1973,TRPEPEX12903CE0ABD,Dave Brubeck,Take Five
1976,TROWOPT128F4267E97,Heatwave,Lay It On Me
1996,TRKCNXN12903CDE07E,Rocket From The Crypt,Transcendent Crankiness
1990,TRNEPQJ128F9301CAF,Take 6,I'm On My Way (Album Version)
1994,TRULRBV128F423B4E3,Obituary,Boiling Point (Reissue) (Album Version)
2009,TRFCGCJ128F9314050,JLS,Private
2003,TRGWZUT128F428B97C,Deana Carter,Goodbye Train
1983,TRFEOSN128F14592D4,China Crisis,Hanna Hanna
1996,TRKAQFB12903CA22FF,Andy Irvine,Creggan White Hare
2005,TRUUZUW128F4285170,Tiffany,Getting Together
1992,TRMUMIP12903CE5C46,Dave Tarras,A Yid Bin Ich Geboiren
1994,TRCUBWM12903CD39AC,Gin Blossoms,Soul Deep
2006,TRZLGYJ128F932EC79,The Rewinds,Calling Your Name (Album)
1964,TRKAZJE128F93325D4,Alexis Korner's Blues Incorporated,Roberta
2004,TRUGVRX128F4229CE6,Novaspace,Wicked Game
1999,TRBZVOI128F146A2E7,Jocelyn Pook,Masked Ball (1999 Extended Mix)
2003,TRMOGYO128F92E29C0,George Thorogood & The Destroyers,She's Gone
1956,TRPBYTS12903CB5F1A,The Norman Luboff Choir,Joy To The World; I Saw Three Ships; We Three Kinds Of Orient Are; O Little Town Of Bethlehem
1998,TRYSVIC128F936021A,Mad Heads,Cernobilly Beat
1986,TRYBABK128F4284BB1,Ozric Tentacles,The Sacred Turf
1935,TRBGPAX12903CEC037,Sleepy John Estes,Down South Blues
2006,TRZVIHO128F146D3BB,The Alkaholiks,Over Here
1971,TRTMIOA128F4259495,Anne Briggs,Living By The Water
1989,TRQKGWD128F931C922,Johnny Ace,The Clock
1987,TRQSCBI12903CF31EE,Severed Heads,Sam Loves You
2003,TRFZEJL12903CDCA11,Symphony in Peril,Can One Possess Autumn?
1997,TRKYILV12903CF689E,Toasters,2Tone Army
2007,TRACTWO128F423AFD5,Damero,Okay_Okay
1987,TREGVOT128F92F15C8,Steely Dan,Don't Let Me In
1994,TRMBQOU12903CC370B,Pierre Perret,Gourrance
1999,TRAKQPK12903CDF06C,Hate Eternal,By His Own Decree
1974,TRPYVIW128E0784C15,Status Quo,Don't Think It Matters
2007,TRXTTNZ128F428B26C,Bastian,Call It a Day
1991,TRKIIRZ12903CE18E9,Frank Gambale,High 5
1990,TROHZWA128F42383EE,Thee Hypnotics,Unearthed
1991,TRWRTED128F9313EF9,Lenny LeBlanc,There Is None Like You
2003,TRRJETZ12903CF5E84,Watchmaker,Irrational Hate Soaked Fury
1988,TRUECMQ12903CCD9F4,Ana Belén,A La Sombra De Un León
1984,TRFQXYL128E0798E29,Blancmange,Game Above My Head
1989,TRSGWJX128F426439A,The Beautiful South,Straight In At 37
1983,TRCGFDQ128F92DE54C,The Alan Parsons Project,You Don't Believe
1988,TRRLLAW128F4216EC6,BeauSoleil,Acadian Two-Step
2001,TRUJWXL12903CDAAE9,Alphawezen,Gai Soleil
1983,TRYFCTN12903CEA221,Barry White and His Orchestra,All In the Run of a Day
1995,TRYHRRR128F9317FAB,Sonny Boy Williamson,Jivin' The Blues
1996,TRHAJYB128F424309F,Velocity Girl,Zealous Heart (Album)
1994,TRXNRLC128F14A214A,Claw Boys Claw,Sick In The Head
1976,TRUKYAT128F9301247,Charttraxx Karaoke,Jailbreak
1996,TREFQGG128F423EC45,Love and Rockets,Judgement Day
2003,TRHHOZZ12903CEFF40,Malefaction,Dark Side Of The Nation
1995,TRWVOKG128F92EC66E,Swervedriver,Son Of Jaguar E
1990,TRTMGOQ128F4257B31,Teenage Fanclub,Every Picture I Paint
1967,TRYQOJR128F422CEEA,Pink Floyd,The Gnome (Stereo) (2007 Digital Remaster)
1997,TRHKHZK128F92FE2BE,The Crystal Method,Trip Like I Do
1999,TRDIINV128F9331737,John Wesley,To Reach Out
1999,TRYPWSV12903CF59AE,Dawn of Relic,Fimbulvetr
1993,TRWKVMC128F427DA30,Jeff Beck & The Big Town Playboys,You Better Believe
1965,TRGIKMH128F148BFF1,Paul Mauriat,Katioucha
1997,TRCBQDZ128F14949F9,Cristina Donà,Piccola Faccia
1995,TRFYUFD12903C9FBF3,Lifter Puller,Emperor
2008,TRWOCUH12903CDD867,Tony Trischka,Noah Came To Eden
1988,TRDQRKZ128F92D34A3,The McGuire Sisters,Sincerely
1967,TRCGGZY128F92F2198,Joan Baez,The Lady Came From Baltimore
2002,TRPQUNG12903CE6AF0,Floetry,Sunshine
1998,TRCJIUC128F92F5C72,El Barrio,Estando contigo
1988,TRCPKQM12903CA58F6,George Benson,You're Still My Baby (LP Version)
1998,TRJUUIL128F429147E,Unsane,Stop
1994,TRKUBDU128F429152C,Regurgitate,Extensive Ulcerative Tumor
2009,TRMSWDQ12903CC1011,13th Chime,Sarah's Got a Chainsaw
1995,TRJGSMN128C71962B1,Jodeci,4 U
2000,TRQWNLC12903CF5608,Rick Wakeman,Anne Boleyn
1990,TRJQPCN128F42942A3,Vikingarna,Ett litet rosa band
1957,TRYWMJD128F9305FC6,The Coasters,Down In Mexico
1989,TRHXJSN128F933B917,SIGNAL AOUT 42,Carnaval
1997,TRYMUAX128F930EA91,Los Indios Tabajaras,Begin The Beginning (Volver A Empezar)
2006,TRBIWDB128F148E1C0,Robbie Williams,Lovelight (Soul Mekanik Mekanikal Remix)
2004,TRYVNVE128F146E7F6,Skye Sweetnam,Shot To Pieces
1993,TRIXAED12903CF1FA7,Nat King Cole,I Understand
1993,TRKEVTK128F4270116,Grant Lee Buffalo,Wish You Well
2006,TRJUVBE12903CF273C,Sworn Enemy,Save Your Breath
1968,TRVPWNR128F931A509,Neil Diamond,If I Never Knew Your Name
1998,TRNZXGX12903CF7AC3,Dixie Chicks,I'll Take Care Of You
1972,TRTJKKS128F42BC521,Mac Davis,Naughty Girl
2009,TRWSQTX128F932535C,Shaila Dúrcal,Y Llegaste Tú
1998,TROYXCS128F92EFBF0,Kill II This,Spiral Of Despair (Album Version)
1996,TRUDJGT128F4296DCB,The Blue Nile,Sentimental Man (Album Version)
1993,TRMOEBH12903CA5945,George Benson,Love Remembers (Album Version)
1991,TRSQNTX128F92D2772,Bob Wills,Faded Love
1979,TRHGSIV128F4258A18,Elis Regina,Garota De Ipanema
1999,TREJGAR12903CD5F57,Camber,P
1995,TRLKIRT128F92CFC55,Capital Inicial,Autoridades
1970,TRBLGDM128F149E798,Dionne Warwick,If I Ruled The World (LP Version)
2000,TRFWRMR128F42883F9,Kerri Chandler,Rain (Vocal Remix)
1979,TRLZCMU128EF3563AB,Tavares,Heaven Must Be Missing An Angel
2000,TRHPQIT12903CFFD2C,Baby Cham,Desperate Measures
1997,TRJZPXS128F935231C,Jimmy LaFave,Into Your Life
1991,TRHTSQZ128F428EB79,The Dave Edmunds Band,I Hear You Knockin'
2008,TRNTKEF128F930F328,Human Response,stay
1929,TRUJNYR12903CE73D8,Memphis Jug Band,On The Road Again
1992,TRCJBWX128E0788975,The Smashing Pumpkins,Bullet Train To Osaka
2009,TRGGAUW12903CB84C7,Bosse,Die Kunst des Verlierens
1993,TRVMESS128F42937F7,Marc Anthony,Make It With You
1995,TRIITXF128F147EFD5,Enya,Anywhere Is
1995,TRKQOLH128F92F2ECC,Eddie Izzard,Bees and Wasps
2003,TRRXNKE128F93293DF,Combichrist,The Line to the Dead
1992,TRWHXSC128F42BCAF9,Alabama,You Can't Take The Country Out Of Me
1994,TRUPPEL128F4287B03,Illegal 2001,Wieder Allein
2000,TRNNMIY128F426DD54,Dr. Dre,House Calls
1996,TRAZZIF128F426ADF2,Ghostface Killah,Poisonous Darts
1984,TRVYXGT128F1453DD4,Bryan Adams,Summer Of '69
2000,TRLYAPQ128F934B0AD,Immolation,Unpardonable Sin
1998,TRHWNBD128F932720B,Shawn Mullins,You Mean Everything To Me
1989,TRWVJYB128F93345E0,Gloria Trevi,Dr. Psiquiatra
1971,TREFCGK128E078D082,Mott The Hoople,Darkness Darkness (LP Version)
2001,TRFTJBC128F9321819,Stakka Bo,Sinister
2000,TRNLVEP12903CC5052,The Wilkinsons,One Of Us Is In Love (Album Version)
1978,TRJGKXT128F93282F3,Leonard Rosenman,Gandalf Remembers
1989,TRIFGNY128F1460E08,Junior Murvin,Bad Weed
